,Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12616,10,2016.0,9,0.0,0.0,0.06,0.0,0.06
12617,7,2006.0,9,0.0,0.0,0.06,0.0,0.06
12618,7,2004.0,1,0.03,0.02,0.0,0.01,0.06
12619,4,2006.0,6,0.0,0.0,0.06,0.0,0.06
12620,4,2008.0,11,0.03,0.02,0.0,0.0,0.06
12621,4,2011.0,8,0.05,0.0,0.0,0.0,0.06
12622,15,2007.0,7,0.01,0.04,0.0,0.01,0.06
12623,9,2004.0,1,0.04,0.02,0.0,0.0,0.06
12624,14,2004.0,9,0.04,0.01,0.0,0.0,0.06
12625,17,2012.0,9,0.0,0.0,0.06,0.0,0.06
12626,1,2006.4064433147546,9,0.05,0.0,0.0,0.0,0.06
12627,4,2008.0,9,0.0,0.0,0.06,0.0,0.06
12628,4,2008.0,12,0.0,0.0,0.06,0.0,0.06
12629,7,2006.0,3,0.03,0.02,0.0,0.01,0.06
12630,1,2011.0,2,0.05,0.0,0.0,0.0,0.06
12631,6,2016.0,6,0.0,0.0,0.06,0.0,0.06
12632,13,1999.0,9,0.03,0.02,0.0,0.0,0.06
12633,13,1996.0,10,0.03,0.02,0.0,0.0,0.06
12634,17,2012.0,9,0.0,0.0,0.06,0.0,0.06
12635,29,1995.0,11,0.0,0.0,0.06,0.0,0.06
12636,2,1989.0,5,0.06,0.0,0.0,0.0,0.06
12637,4,2010.0,6,0.0,0.0,0.06,0.0,0.06
12638,6,2015.0,11,0.02,0.03,0.0,0.01,0.06
12639,5,2010.0,7,0.05,0.0,0.0,0.0,0.06
12640,5,2008.0,9,0.04,0.0,0.01,0.0,0.06
12641,5,2007.0,7,0.05,0.0,0.0,0.0,0.06
12642,9,2004.0,3,0.04,0.02,0.0,0.0,0.06
12643,4,2012.0,5,0.0,0.05,0.0,0.01,0.06
12644,11,2016.0,4,0.0,0.0,0.06,0.0,0.06
12645,7,2010.0,7,0.03,0.02,0.0,0.01,0.06
12646,14,2005.0,8,0.04,0.01,0.0,0.0,0.06
12647,4,2007.0,1,0.05,0.0,0.0,0.0,0.06
12648,7,2008.0,6,0.0,0.0,0.06,0.0,0.06
12649,24,1996.0,8,0.0,0.0,0.06,0.0,0.06
12650,17,2012.0,4,0.0,0.0,0.06,0.0,0.06
12651,5,2009.0,9,0.05,0.01,0.0,0.0,0.06
12652,8,1993.0,2,0.0,0.0,0.06,0.0,0.06
12653,4,2006.0,5,0.05,0.0,0.0,0.0,0.06
12654,13,1997.0,9,0.03,0.02,0.0,0.0,0.06
12655,15,2009.0,9,0.0,0.05,0.0,0.01,0.06
12656,4,2010.0,4,0.0,0.0,0.06,0.0,0.06
12657,14,2002.0,11,0.04,0.01,0.0,0.0,0.06
12658,5,2011.0,9,0.0,0.04,0.01,0.01,0.06
12659,17,2007.0,10,0.0,0.0,0.06,0.0,0.06
12660,4,2005.0,7,0.05,0.0,0.0,0.0,0.06
12661,7,2006.0,6,0.03,0.02,0.0,0.01,0.06
12662,4,2007.0,10,0.0,0.0,0.06,0.0,0.06
12663,4,2008.0,4,0.0,0.0,0.06,0.0,0.06
12664,17,2011.0,11,0.0,0.0,0.06,0.0,0.06
12665,14,2002.0,9,0.04,0.01,0.0,0.0,0.06
12666,1,2006.4064433147546,2,0.05,0.0,0.0,0.0,0.06
12667,7,2006.0,7,0.03,0.02,0.0,0.01,0.06
12668,7,2006.0,7,0.03,0.02,0.0,0.01,0.06
12669,17,2005.0,4,0.05,0.0,0.0,0.0,0.06
12670,3,1991.0,9,0.0,0.0,0.06,0.0,0.06
12671,4,2010.0,11,0.05,0.0,0.0,0.0,0.06
12672,15,2005.0,8,0.01,0.04,0.0,0.01,0.06
12673,4,2011.0,2,0.04,0.02,0.0,0.0,0.06
12674,19,2003.0,9,0.04,0.01,0.0,0.0,0.06
12675,4,2008.0,1,0.05,0.0,0.0,0.0,0.06
12676,4,2008.0,1,0.05,0.0,0.0,0.0,0.06
12677,1,2009.0,1,0.04,0.01,0.0,0.0,0.06
12678,20,2014.0,9,0.03,0.02,0.0,0.0,0.06
12679,23,2015.0,11,0.0,0.0,0.06,0.0,0.06
12680,13,1998.0,10,0.0,0.0,0.05,0.0,0.06
12681,4,2009.0,5,0.06,0.0,0.0,0.0,0.06
12682,6,2008.0,9,0.05,0.0,0.0,0.0,0.06
12683,10,2016.0,6,0.0,0.0,0.06,0.0,0.06
12684,15,2001.0,9,0.01,0.04,0.0,0.01,0.06
12685,17,2009.0,1,0.0,0.0,0.06,0.0,0.06
12686,4,2006.0,9,0.05,0.0,0.0,0.0,0.06
12687,14,2004.0,9,0.04,0.01,0.0,0.0,0.06
12688,15,2014.0,9,0.0,0.05,0.0,0.01,0.06
12689,11,2015.0,9,0.01,0.0,0.05,0.0,0.06
12690,4,2011.0,6,0.0,0.05,0.0,0.01,0.06
12691,4,2008.0,8,0.05,0.0,0.0,0.0,0.06
12692,11,2015.0,11,0.0,0.0,0.06,0.0,0.06
12693,5,2013.0,3,0.04,0.01,0.0,0.0,0.06
12694,24,1998.0,2,0.0,0.0,0.06,0.0,0.06
12695,7,2007.0,4,0.03,0.02,0.0,0.01,0.06
12696,4,2010.0,9,0.0,0.0,0.06,0.0,0.06
12697,13,1999.0,1,0.03,0.02,0.0,0.0,0.06
12698,9,2001.0,4,0.04,0.02,0.0,0.0,0.06
12699,13,2000.0,9,0.03,0.02,0.0,0.0,0.06
12700,8,1992.0,10,0.0,0.0,0.06,0.0,0.06
12701,7,2002.0,1,0.0,0.0,0.06,0.0,0.06
12702,1,2008.0,6,0.03,0.03,0.0,0.01,0.06
12703,15,2009.0,2,0.0,0.05,0.0,0.01,0.06
12704,17,2006.0,4,0.05,0.0,0.0,0.0,0.06
12705,9,2003.0,9,0.04,0.02,0.0,0.0,0.06
12706,17,2006.0,6,0.0,0.0,0.06,0.0,0.06
12707,6,2011.0,3,0.05,0.0,0.0,0.01,0.06
12708,7,2000.0,1,0.0,0.0,0.06,0.0,0.06
12709,5,2006.4064433147546,8,0.0,0.0,0.06,0.0,0.06
12710,14,2005.0,9,0.04,0.01,0.0,0.0,0.06
12711,23,2014.0,4,0.0,0.0,0.06,0.0,0.06
12712,19,2006.0,9,0.04,0.01,0.0,0.0,0.06
12713,17,2011.0,4,0.0,0.0,0.06,0.0,0.06
12714,4,2009.0,10,0.0,0.0,0.06,0.0,0.06
12715,4,2008.0,4,0.05,0.0,0.0,0.0,0.06
12716,15,2006.0,4,0.01,0.04,0.0,0.01,0.06
12717,4,2007.0,6,0.0,0.0,0.06,0.0,0.06
12718,17,2009.0,9,0.0,0.0,0.06,0.0,0.06
12719,7,2007.0,10,0.0,0.0,0.06,0.0,0.06
12720,7,2004.0,9,0.03,0.02,0.0,0.01,0.06
12721,7,2006.0,9,0.0,0.0,0.06,0.0,0.06
12722,13,2001.0,7,0.03,0.02,0.0,0.0,0.06
12723,13,1995.0,10,0.03,0.02,0.0,0.0,0.06
12724,19,2005.0,1,0.04,0.01,0.0,0.0,0.06
12725,7,2001.0,4,0.02,0.01,0.02,0.0,0.06
12726,11,2015.0,1,0.0,0.05,0.0,0.01,0.06
12727,19,2003.0,4,0.04,0.01,0.0,0.0,0.06
12728,19,2002.0,1,0.04,0.01,0.0,0.0,0.06
12729,11,2015.0,9,0.03,0.02,0.0,0.01,0.06
12730,15,1999.0,9,0.0,0.05,0.0,0.01,0.06
12731,19,2005.0,9,0.04,0.01,0.0,0.0,0.06
12732,5,2006.0,12,0.0,0.05,0.0,0.01,0.06
12733,4,2007.0,4,0.0,0.0,0.06,0.0,0.06
12734,4,2007.0,4,0.05,0.0,0.0,0.0,0.06
12735,23,2012.0,1,0.0,0.0,0.06,0.0,0.06
12736,6,2015.0,9,0.0,0.0,0.06,0.0,0.06
12737,4,2006.0,7,0.05,0.0,0.0,0.0,0.06
12738,4,2005.0,1,0.05,0.0,0.0,0.0,0.06
12739,1,2009.0,12,0.0,0.0,0.06,0.0,0.06
12740,13,1997.0,11,0.03,0.02,0.0,0.0,0.06
12741,7,2005.0,6,0.03,0.02,0.0,0.01,0.06
12742,17,2012.0,9,0.0,0.0,0.06,0.0,0.06
12743,19,2002.0,3,0.04,0.01,0.0,0.0,0.06
12744,23,2013.0,11,0.01,0.04,0.0,0.01,0.06
12745,7,2007.0,6,0.0,0.0,0.06,0.0,0.06
12746,7,2004.0,3,0.03,0.02,0.0,0.01,0.06
12747,10,2012.0,4,0.0,0.0,0.06,0.0,0.06
12748,14,2002.0,2,0.04,0.01,0.0,0.0,0.06
12749,14,2006.4064433147546,7,0.04,0.01,0.0,0.0,0.06
12750,15,2006.0,4,0.0,0.05,0.0,0.01,0.06
12751,6,2014.0,4,0.03,0.0,0.02,0.01,0.06
12752,9,2005.0,6,0.04,0.01,0.0,0.0,0.06
12753,4,2009.0,8,0.05,0.0,0.0,0.0,0.06
12754,23,2012.0,11,0.0,0.0,0.06,0.0,0.06
12755,4,2010.0,11,0.02,0.03,0.0,0.01,0.06
12756,17,2013.0,9,0.0,0.0,0.06,0.0,0.06
12757,1,2010.0,1,0.05,0.0,0.0,0.0,0.06
12758,7,2010.0,9,0.03,0.02,0.0,0.01,0.06
12759,1,2009.0,5,0.05,0.0,0.0,0.0,0.06
12760,8,1995.0,2,0.0,0.0,0.06,0.0,0.06
12761,24,1994.0,11,0.0,0.0,0.06,0.0,0.06
12762,15,2010.0,3,0.0,0.05,0.0,0.01,0.06
12763,17,2011.0,11,0.0,0.0,0.06,0.0,0.06
12764,13,1996.0,3,0.03,0.02,0.0,0.0,0.06
12765,15,2012.0,11,0.0,0.05,0.0,0.01,0.06
12766,15,2011.0,8,0.0,0.05,0.0,0.01,0.06
12767,7,2000.0,11,0.0,0.0,0.06,0.0,0.06
12768,4,2009.0,8,0.05,0.0,0.0,0.0,0.06
12769,4,2009.0,1,0.05,0.0,0.0,0.0,0.06
12770,19,2005.0,8,0.0,0.0,0.05,0.0,0.06
12771,7,2000.0,12,0.0,0.0,0.06,0.0,0.06
12772,4,2007.0,6,0.0,0.0,0.06,0.0,0.06
12773,9,2002.0,3,0.04,0.01,0.0,0.0,0.06
12774,7,2002.0,1,0.03,0.02,0.0,0.01,0.06
12775,4,2009.0,1,0.0,0.0,0.06,0.0,0.06
12776,7,2008.0,11,0.0,0.0,0.06,0.0,0.06
12777,13,2000.0,11,0.03,0.02,0.0,0.0,0.06
12778,14,2006.0,1,0.04,0.01,0.0,0.0,0.06
12779,13,1998.0,3,0.0,0.0,0.05,0.0,0.06
12780,17,2006.0,5,0.05,0.0,0.0,0.01,0.06
12781,9,2002.0,9,0.04,0.01,0.0,0.0,0.06
12782,11,2015.0,1,0.0,0.05,0.0,0.01,0.06
12783,10,2011.0,12,0.0,0.0,0.06,0.0,0.06
12784,9,2004.0,5,0.04,0.01,0.0,0.0,0.06
12785,10,2011.0,4,0.0,0.0,0.06,0.0,0.06
12786,4,2009.0,12,0.05,0.0,0.0,0.0,0.06
12787,27,1996.0,10,0.0,0.0,0.06,0.0,0.06
12788,7,2005.0,6,0.03,0.02,0.0,0.01,0.06
12789,4,2008.0,8,0.0,0.0,0.06,0.0,0.06
12790,7,2007.0,1,0.03,0.02,0.0,0.01,0.06
12791,1,2009.0,9,0.05,0.0,0.0,0.0,0.06
12792,24,1995.0,7,0.0,0.0,0.06,0.0,0.06
12793,4,2009.0,8,0.05,0.0,0.0,0.0,0.06
12794,17,2010.0,8,0.0,0.0,0.06,0.0,0.06
12795,19,2004.0,7,0.04,0.01,0.0,0.0,0.06
12796,13,1997.0,7,0.03,0.02,0.0,0.0,0.06
12797,4,2008.0,2,0.05,0.0,0.0,0.0,0.06
12798,6,2015.0,1,0.04,0.0,0.0,0.01,0.06
12799,13,1995.0,10,0.03,0.02,0.0,0.0,0.06
12800,11,2015.0,1,0.0,0.05,0.0,0.01,0.06
12801,9,2004.0,1,0.04,0.01,0.0,0.0,0.06
12802,11,2015.0,4,0.02,0.0,0.03,0.0,0.06
12803,24,1997.0,2,0.0,0.0,0.06,0.0,0.06
12804,7,2002.0,3,0.03,0.02,0.0,0.01,0.06
12805,11,2014.0,12,0.0,0.0,0.06,0.0,0.06
12806,14,2003.0,3,0.04,0.01,0.0,0.0,0.06
12807,4,2006.4064433147546,3,0.04,0.01,0.0,0.0,0.06
12808,10,2011.0,1,0.0,0.0,0.06,0.0,0.06
12809,13,1996.0,3,0.03,0.02,0.0,0.0,0.06
12810,1,2008.0,1,0.04,0.02,0.0,0.0,0.06
12811,1,2010.0,1,0.05,0.0,0.0,0.0,0.06
12812,19,2004.0,12,0.04,0.01,0.0,0.0,0.06
12813,14,2002.0,7,0.04,0.01,0.0,0.0,0.06
12814,22,2000.0,1,0.0,0.0,0.06,0.0,0.06
12815,7,2004.0,9,0.03,0.02,0.0,0.01,0.06
12816,17,2010.0,4,0.0,0.0,0.06,0.0,0.06
12817,17,2006.0,6,0.05,0.0,0.0,0.0,0.06
12818,17,2006.0,2,0.05,0.0,0.0,0.0,0.06
12819,5,2008.0,6,0.05,0.0,0.0,0.0,0.06
12820,7,2005.0,3,0.03,0.02,0.0,0.01,0.06
12821,20,2015.0,9,0.03,0.02,0.0,0.0,0.05
12822,17,2013.0,11,0.0,0.0,0.05,0.0,0.05
12823,15,2009.0,5,0.0,0.04,0.0,0.01,0.05
12824,24,1998.0,12,0.0,0.0,0.05,0.0,0.05
12825,4,2006.4064433147546,9,0.05,0.0,0.0,0.0,0.05
12826,15,2011.0,8,0.0,0.04,0.0,0.01,0.05
12827,9,2002.0,12,0.04,0.01,0.0,0.0,0.05
12828,9,2002.0,4,0.04,0.01,0.0,0.0,0.05
12829,15,2007.0,7,0.0,0.04,0.0,0.01,0.05
12830,5,2015.0,9,0.05,0.0,0.0,0.01,0.05
12831,7,2006.0,9,0.03,0.02,0.0,0.01,0.05
12832,14,2003.0,3,0.04,0.01,0.0,0.0,0.05
12833,4,2008.0,6,0.05,0.0,0.0,0.0,0.05
12834,9,2005.0,12,0.04,0.01,0.0,0.0,0.05
12835,11,2016.0,9,0.0,0.0,0.05,0.0,0.05
12836,15,2011.0,8,0.0,0.04,0.0,0.01,0.05
12837,14,2003.0,9,0.04,0.01,0.0,0.0,0.05
12838,4,2008.0,11,0.04,0.01,0.0,0.0,0.05
12839,4,2010.0,6,0.0,0.0,0.05,0.0,0.05
12840,17,2007.0,1,0.02,0.03,0.0,0.01,0.05
12841,7,2002.0,5,0.03,0.02,0.0,0.01,0.05
12842,4,2006.0,9,0.05,0.0,0.0,0.0,0.05
12843,13,1997.0,1,0.03,0.02,0.0,0.0,0.05
12844,13,1996.0,1,0.03,0.02,0.0,0.0,0.05
12845,4,2009.0,6,0.0,0.05,0.0,0.01,0.05
12846,17,2008.0,9,0.0,0.0,0.05,0.0,0.05
12847,4,2008.0,1,0.04,0.01,0.0,0.0,0.05
12848,1,2009.0,5,0.0,0.05,0.0,0.0,0.05
12849,19,2003.0,4,0.04,0.01,0.0,0.0,0.05
12850,23,2015.0,9,0.0,0.0,0.05,0.0,0.05
12851,6,2013.0,9,0.01,0.04,0.0,0.01,0.05
12852,4,2008.0,12,0.0,0.0,0.05,0.0,0.05
12853,23,2015.0,6,0.0,0.0,0.05,0.0,0.05
12854,7,2002.0,4,0.03,0.02,0.0,0.01,0.05
12855,4,2011.0,5,0.02,0.03,0.0,0.01,0.05
12856,19,2001.0,1,0.04,0.01,0.0,0.0,0.05
12857,23,2015.0,6,0.0,0.0,0.05,0.0,0.05
12858,4,2008.0,9,0.05,0.0,0.0,0.0,0.05
12859,23,2015.0,9,0.01,0.0,0.04,0.0,0.05
12860,15,2009.0,11,0.0,0.04,0.0,0.01,0.05
12861,4,2010.0,8,0.04,0.01,0.0,0.0,0.05
12862,9,2003.0,8,0.04,0.01,0.0,0.0,0.05
12863,7,2006.0,9,0.03,0.02,0.0,0.01,0.05
12864,4,2010.0,6,0.05,0.0,0.0,0.0,0.05
12865,14,2002.0,1,0.04,0.01,0.0,0.0,0.05
12866,7,2010.0,11,0.0,0.0,0.05,0.0,0.05
12867,1,2009.0,12,0.05,0.0,0.0,0.0,0.05
12868,19,2002.0,9,0.04,0.01,0.0,0.0,0.05
12869,5,2016.0,1,0.04,0.0,0.0,0.01,0.05
12870,17,2010.0,9,0.0,0.0,0.05,0.0,0.05
12871,15,2010.0,7,0.05,0.0,0.0,0.0,0.05
12872,14,2004.0,3,0.04,0.01,0.0,0.0,0.05
12873,14,2003.0,7,0.04,0.01,0.0,0.0,0.05
12874,17,2011.0,12,0.0,0.0,0.05,0.0,0.05
12875,17,2011.0,9,0.0,0.0,0.05,0.0,0.05
12876,7,2001.0,1,0.03,0.02,0.0,0.01,0.05
12877,13,1998.0,1,0.03,0.02,0.0,0.0,0.05
12878,14,2005.0,9,0.04,0.01,0.0,0.0,0.05
12879,1,2006.4064433147546,6,0.05,0.0,0.0,0.0,0.05
12880,9,2004.0,5,0.0,0.0,0.05,0.0,0.05
12881,9,2002.0,1,0.04,0.01,0.0,0.0,0.05
12882,7,2004.0,8,0.03,0.02,0.0,0.01,0.05
12883,20,2015.0,9,0.03,0.02,0.0,0.0,0.05
12884,1,2008.0,12,0.05,0.0,0.0,0.0,0.05
12885,7,2006.0,10,0.0,0.0,0.05,0.0,0.05
12886,7,2001.0,7,0.03,0.02,0.0,0.01,0.05
12887,10,2015.0,11,0.05,0.0,0.0,0.01,0.05
12888,14,2006.0,1,0.04,0.01,0.0,0.0,0.05
12889,4,2009.0,6,0.05,0.0,0.0,0.0,0.05
12890,4,2008.0,11,0.05,0.0,0.0,0.0,0.05
12891,23,2015.0,9,0.0,0.0,0.05,0.0,0.05
12892,4,2006.0,6,0.0,0.0,0.05,0.0,0.05
12893,14,2004.0,1,0.04,0.01,0.0,0.0,0.05
12894,9,2002.0,4,0.04,0.01,0.0,0.0,0.05
12895,1,2009.0,6,0.05,0.0,0.0,0.0,0.05
12896,19,2003.0,2,0.0,0.0,0.05,0.0,0.05
12897,13,2002.0,10,0.0,0.0,0.05,0.0,0.05
12898,4,2010.0,11,0.04,0.01,0.0,0.0,0.05
12899,15,2016.0,4,0.0,0.05,0.0,0.0,0.05
12900,19,2003.0,4,0.04,0.01,0.0,0.0,0.05
12901,15,2010.0,9,0.0,0.04,0.0,0.01,0.05
12902,14,2002.0,2,0.04,0.01,0.0,0.0,0.05
12903,8,1995.0,11,0.0,0.0,0.05,0.0,0.05
12904,5,2011.0,10,0.0,0.03,0.02,0.0,0.05
12905,7,2002.0,5,0.0,0.0,0.05,0.0,0.05
12906,7,2003.0,2,0.03,0.02,0.0,0.01,0.05
12907,1,2009.0,5,0.0,0.0,0.05,0.0,0.05
12908,4,2010.0,8,0.05,0.0,0.0,0.0,0.05
12909,4,2010.0,8,0.05,0.0,0.0,0.0,0.05
12910,5,2015.0,1,0.0,0.05,0.0,0.0,0.05
12911,14,2003.0,1,0.04,0.01,0.0,0.0,0.05
12912,17,2011.0,1,0.05,0.0,0.0,0.0,0.05
12913,23,2016.0,9,0.0,0.0,0.05,0.0,0.05
12914,1,2013.0,6,0.0,0.0,0.05,0.0,0.05
12915,7,2006.4064433147546,1,0.03,0.02,0.0,0.01,0.05
12916,10,2015.0,9,0.0,0.0,0.05,0.0,0.05
12917,10,2013.0,9,0.0,0.0,0.05,0.0,0.05
12918,23,2014.0,12,0.0,0.0,0.05,0.0,0.05
12919,13,1995.0,3,0.03,0.02,0.0,0.0,0.05
12920,15,2009.0,4,0.0,0.04,0.0,0.01,0.05
12921,4,2009.0,4,0.05,0.0,0.0,0.0,0.05
12922,5,2006.4064433147546,3,0.0,0.05,0.0,0.01,0.05
12923,14,2003.0,1,0.04,0.01,0.0,0.0,0.05
12924,4,2010.0,3,0.03,0.02,0.0,0.01,0.05
12925,11,2016.0,9,0.0,0.04,0.01,0.01,0.05
12926,1,2007.0,9,0.05,0.0,0.0,0.0,0.05
12927,8,1993.0,4,0.0,0.0,0.05,0.0,0.05
12928,7,2006.0,9,0.03,0.02,0.0,0.01,0.05
12929,9,2006.4064433147546,2,0.04,0.01,0.0,0.0,0.05
12930,6,2016.0,9,0.01,0.03,0.0,0.01,0.05
12931,4,2007.0,9,0.0,0.0,0.05,0.0,0.05
12932,23,2016.0,6,0.0,0.0,0.05,0.0,0.05
12933,23,2015.0,11,0.0,0.0,0.05,0.0,0.05
12934,13,1999.0,10,0.03,0.02,0.0,0.0,0.05
12935,4,2010.0,9,0.0,0.0,0.05,0.0,0.05
12936,4,2009.0,4,0.0,0.0,0.05,0.0,0.05
12937,13,1997.0,2,0.03,0.02,0.0,0.0,0.05
12938,15,2016.0,1,0.0,0.05,0.0,0.0,0.05
12939,10,2012.0,9,0.0,0.0,0.05,0.0,0.05
12940,6,2014.0,3,0.0,0.0,0.05,0.0,0.05
12941,14,2004.0,9,0.04,0.01,0.0,0.0,0.05
12942,5,2010.0,7,0.0,0.05,0.0,0.01,0.05
12943,13,1999.0,1,0.03,0.02,0.0,0.0,0.05
12944,5,2007.0,1,0.04,0.01,0.0,0.0,0.05
12945,21,1993.0,2,0.0,0.0,0.05,0.0,0.05
12946,15,2011.0,9,0.03,0.01,0.0,0.01,0.05
12947,6,2012.0,7,0.0,0.0,0.05,0.0,0.05
12948,11,2015.0,4,0.04,0.0,0.0,0.01,0.05
12949,17,2012.0,4,0.0,0.0,0.05,0.0,0.05
12950,14,2002.0,2,0.04,0.01,0.0,0.0,0.05
12951,7,2006.0,4,0.0,0.0,0.05,0.0,0.05
12952,15,2013.0,7,0.0,0.05,0.0,0.01,0.05
12953,14,2005.0,11,0.04,0.01,0.0,0.0,0.05
12954,10,2016.0,12,0.0,0.0,0.05,0.0,0.05
12955,1,2010.0,8,0.05,0.0,0.0,0.0,0.05
12956,8,1993.0,6,0.0,0.0,0.05,0.0,0.05
12957,1,2007.0,5,0.05,0.0,0.0,0.0,0.05
12958,18,2015.0,9,0.05,0.0,0.0,0.01,0.05
12959,7,2004.0,4,0.03,0.02,0.0,0.01,0.05
12960,23,2015.0,4,0.0,0.0,0.05,0.0,0.05
12961,17,2009.0,8,0.05,0.0,0.0,0.0,0.05
12962,15,2011.0,8,0.0,0.04,0.0,0.01,0.05
12963,4,2009.0,9,0.05,0.0,0.0,0.0,0.05
12964,19,2002.0,1,0.01,0.0,0.03,0.0,0.05
12965,4,2009.0,10,0.05,0.0,0.0,0.0,0.05
12966,4,2007.0,9,0.03,0.01,0.0,0.0,0.05
12967,17,2007.0,9,0.05,0.0,0.0,0.0,0.05
12968,17,2009.0,10,0.0,0.0,0.05,0.0,0.05
12969,17,2007.0,7,0.02,0.0,0.02,0.01,0.05
12970,4,2006.0,9,0.03,0.0,0.01,0.0,0.05
12971,25,1994.0,6,0.0,0.0,0.05,0.0,0.05
12972,19,2002.0,2,0.04,0.01,0.0,0.0,0.05
12973,4,2008.0,5,0.05,0.0,0.0,0.0,0.05
12974,7,2006.0,9,0.0,0.0,0.05,0.0,0.05
12975,5,2011.0,8,0.0,0.0,0.05,0.0,0.05
12976,17,2006.0,5,0.04,0.0,0.0,0.0,0.05
12977,1,2009.0,11,0.0,0.05,0.0,0.0,0.05
12978,7,2004.0,3,0.03,0.02,0.0,0.01,0.05
12979,4,2008.0,8,0.05,0.0,0.0,0.0,0.05
12980,7,2008.0,1,0.0,0.0,0.05,0.0,0.05
12981,4,2007.0,9,0.05,0.0,0.0,0.0,0.05
12982,17,2009.0,9,0.0,0.0,0.05,0.0,0.05
12983,4,2008.0,8,0.05,0.0,0.0,0.0,0.05
12984,14,2003.0,9,0.04,0.01,0.0,0.0,0.05
12985,7,2005.0,9,0.03,0.02,0.0,0.01,0.05
12986,19,2003.0,2,0.04,0.01,0.0,0.0,0.05
12987,11,2016.0,1,0.0,0.0,0.05,0.0,0.05
12988,4,2010.0,5,0.04,0.0,0.0,0.0,0.05
12989,14,2004.0,4,0.04,0.01,0.0,0.0,0.05
12990,4,2006.0,9,0.05,0.0,0.0,0.0,0.05
12991,17,2012.0,11,0.0,0.0,0.05,0.0,0.05
12992,14,2003.0,3,0.04,0.01,0.0,0.0,0.05
12993,1,2009.0,9,0.05,0.0,0.0,0.0,0.05
12994,4,2008.0,4,0.05,0.0,0.0,0.0,0.05
12995,14,2004.0,5,0.04,0.01,0.0,0.0,0.05
12996,14,2002.0,3,0.04,0.01,0.0,0.0,0.05
12997,9,2003.0,2,0.04,0.01,0.0,0.0,0.05
12998,5,2010.0,10,0.05,0.0,0.0,0.0,0.05
12999,4,2007.0,8,0.0,0.05,0.0,0.01,0.05
13000,6,2014.0,4,0.03,0.01,0.01,0.01,0.05
13001,19,2005.0,6,0.04,0.01,0.0,0.0,0.05
13002,7,2002.0,3,0.03,0.02,0.0,0.01,0.05
13003,5,2010.0,7,0.05,0.0,0.0,0.0,0.05
13004,23,2015.0,4,0.02,0.02,0.0,0.01,0.05
13005,4,2007.0,8,0.05,0.0,0.0,0.0,0.05
13006,4,2006.0,5,0.05,0.0,0.0,0.0,0.05
13007,4,2007.0,5,0.05,0.0,0.0,0.0,0.05
13008,13,1998.0,9,0.03,0.02,0.0,0.0,0.05
13009,4,2010.0,10,0.0,0.0,0.05,0.0,0.05
13010,7,2002.0,11,0.03,0.02,0.0,0.01,0.05
13011,4,2010.0,4,0.0,0.0,0.05,0.0,0.05
13012,11,2015.0,1,0.0,0.04,0.0,0.01,0.05
13013,11,2015.0,7,0.02,0.02,0.0,0.01,0.05
13014,4,2009.0,1,0.05,0.0,0.0,0.0,0.05
13015,4,2008.0,4,0.0,0.0,0.05,0.0,0.05
13016,17,2010.0,10,0.05,0.0,0.0,0.0,0.05
13017,23,2015.0,2,0.03,0.01,0.0,0.01,0.05
13018,8,1991.0,4,0.0,0.0,0.05,0.0,0.05
13019,4,2008.0,7,0.03,0.01,0.0,0.0,0.05
13020,23,2016.0,4,0.0,0.0,0.05,0.0,0.05
13021,15,2007.0,8,0.0,0.04,0.0,0.01,0.05
13022,17,2010.0,11,0.0,0.0,0.05,0.0,0.05
13023,15,2015.0,10,0.01,0.04,0.0,0.0,0.05
13024,4,2006.0,5,0.0,0.0,0.05,0.0,0.05
13025,23,2015.0,9,0.0,0.0,0.05,0.0,0.05
13026,9,2003.0,1,0.04,0.01,0.0,0.0,0.05
13027,9,2005.0,4,0.04,0.01,0.0,0.0,0.05
13028,17,2010.0,1,0.0,0.0,0.05,0.0,0.05
13029,11,2016.0,3,0.0,0.04,0.0,0.01,0.05
13030,13,2001.0,3,0.03,0.02,0.0,0.0,0.05
13031,7,2008.0,10,0.0,0.0,0.05,0.0,0.05
13032,15,2009.0,12,0.0,0.04,0.0,0.01,0.05
13033,4,2006.0,1,0.05,0.0,0.0,0.0,0.05
13034,4,2006.0,4,0.0,0.0,0.05,0.0,0.05
13035,4,2007.0,9,0.05,0.0,0.0,0.0,0.05
13036,6,2010.0,11,0.02,0.0,0.03,0.0,0.05
13037,4,2007.0,11,0.0,0.0,0.05,0.0,0.05
13038,15,2005.0,7,0.0,0.04,0.0,0.01,0.05
13039,17,2010.0,6,0.0,0.0,0.05,0.0,0.05
13040,9,2003.0,1,0.04,0.01,0.0,0.0,0.05
13041,17,2004.0,8,0.05,0.0,0.0,0.0,0.05
13042,7,2002.0,3,0.03,0.02,0.0,0.01,0.05
13043,15,2008.0,5,0.01,0.04,0.0,0.01,0.05
13044,15,2016.0,10,0.0,0.05,0.0,0.0,0.05
13045,7,2009.0,11,0.0,0.0,0.05,0.0,0.05
13046,5,2014.0,7,0.02,0.03,0.0,0.0,0.05
13047,1,2009.0,6,0.05,0.0,0.0,0.0,0.05
13048,19,2002.0,6,0.04,0.01,0.0,0.0,0.05
13049,4,2004.0,1,0.0,0.0,0.05,0.0,0.05
